generation,highest_score,average_score,lowest_score,total_wins,total_losses,total_draws,highest_defection_rate,average_defection_rate,lowest_defection_rate
1140,8637,8363.08,0,8708,8708,2384,0.5325856470512589,0.5325304779889862,0.5324819764600197
1141,8647,8347.49,0,8658,8658,2484,0.5325950536799463,0.5325391345476146,0.532498224013571
1142,8669,8350.12,0,8675,8675,2450,0.5326186300077722,0.5325572620806772,0.5325095593779113
1143,8713,8360.78,0,8636,8636,2528,0.5325989467735879,0.5325596831398265,0.5325152983645807
1144,8670,8358.78,0,8636,8636,2528,0.5326141209846105,0.5325797274050547,0.532544242702827
1145,8613,8356.85,0,8578,8578,2644,0.53263019651832,0.5326024760324839,0.5325671057966456
1146,8608,8357.04,0,8609,8609,2582,0.5326471710172899,0.532616499042645,0.5325857575433127
1147,8578,8358.07,0,8612,8612,2576,0.5326620320201835,0.532623650775127,0.5325999774010044
1148,8730,8342.05,0,8514,8514,2772,0.5326687700605524,0.5326317894718335,0.5326072321400066
1149,8617,8350.03,0,8536,8536,2728,0.5326715669278599,0.5326397614589836,0.5326158611284469
1150,8664,8345.14,0,8578,8578,2644,0.532684520452594,0.5326517888196517,0.5326175468157269
1151,8764,8339.53,0,8607,8607,2586,0.532693298112706,0.5326606156595188,0.5326344586213008
1152,8647,8347.35,0,8616,8616,2568,0.532715432039849,0.5326763065908086,0.5326349725400257
1153,8605,8344.41,0,8641,8641,2518,0.5327267014761313,0.5326936610472138,0.5326520702786324
1154,8620,8341.21,0,8563,8563,2674,0.5327506093056332,0.5327089578859915,0.5326629245289533
1155,8634,8351.33,0,8604,8604,2592,0.532768497210311,0.5327256976061839,0.5326710006640802
1156,8610,8339.96,0,8592,8592,2616,0.5327799213074198,0.53272720380349,0.532688022930483
1157,8602,8341.43,0,8656,8656,2488,0.5327853574376618,0.5327250920256099,0.532694915705551
1158,8614,8359.03,0,8637,8637,2526,0.5327724362282285,0.5327290685337548,0.5327022552852443
1159,8612,8339.05,0,8549,8549,2702,0.5327673284569836,0.5327450274065518,0.5327169150671873
1160,8742,8349.68,0,8638,8638,2524,0.532787414468361,0.5327597842516922,0.5327352128657719
1161,8569,8352.9,0,8623,8623,2554,0.5327960280401625,0.5327714983881754,0.5327473027219382
1162,8600,8348.53,0,8650,8650,2500,0.5328075980879529,0.5327848220175235,0.5327602860299606
1163,8662,8351.28,0,8579,8579,2642,0.5328323933858389,0.532796462545513,0.5327659393720164
1164,8607,8345.22,0,8588,8588,2624,0.532853495424085,0.5328063809543369,0.5327809379085638
1165,8702,8358.94,0,8592,8592,2616,0.5328565514310752,0.5328132457553779,0.5327845120884752
1166,8680,8351.9,0,8615,8615,2570,0.5328561855418844,0.5328173244645981,0.5327962801241113
1167,8736,8351.18,0,8642,8642,2516,0.5328542272035423,0.532828658338977,0.532807345262284
1168,8694,8365.16,0,8621,8621,2558,0.5328590938423904,0.5328379900031333,0.5328131615556765
1169,8675,8349.32,0,8611,8611,2578,0.5328705407652776,0.532845688100074,0.5328178319406389
1170,8650,8355.73,0,8571,8571,2658,0.5328712991754028,0.5328520178639284,0.5328279423294929
1171,8645,8338.72,0,8607,8607,2586,0.5328858914272961,0.532863684900015,0.5328359942155523
1172,8622,8356.85,0,8632,8632,2536,0.5329015918597289,0.5328739361125954,0.5328485646159626
1173,8698,8358.71,0,8619,8619,2562,0.5329245109573273,0.5328927692598904,0.5328595286678314
1174,8610,8355.57,0,8602,8602,2596,0.5329252208535523,0.5329074168335085,0.5328813329261257
1175,8615,8361.38,0,8646,8646,2508,0.5329388134839262,0.5329164089878377,0.5328890859905897
1176,8601,8352.05,0,8616,8616,2568,0.532956899857584,0.5329284979653892,0.5329026977732428
1177,8620,8344.54,0,8515,8515,2770,0.5329740529231192,0.532943244887441,0.5329072604338443
1178,8656,8347.26,0,8580,8580,2640,0.5329918532677338,0.5329580411949503,0.5329091098476394
1179,8686,8356.73,0,8600,8600,2600,0.5329972337108823,0.5329620603898035,0.532913434073113
1180,8670,8352.68,0,8566,8566,2668,0.53300643135306,0.5329737681642845,0.5329416091482138
1181,8630,8350.08,0,8623,8623,2554,0.533014713885673,0.5329854943593924,0.5329481474285108
1182,8631,8353.12,0,8622,8622,2556,0.5330252293815047,0.532993423580468,0.5329593932832799
1183,8620,8363.33,0,8604,8604,2592,0.5330426868255815,0.53301037356136,0.5329665790192106
1184,8664,8354.34,0,8622,8622,2556,0.5330506934770759,0.5330134926883761,0.5329802578303577
1185,8663,8354.73,0,8625,8625,2550,0.533060255524088,0.5330128680969632,0.5329753109330637
1186,8728,8343.3,0,8567,8567,2666,0.5330552453995011,0.5330209065335212,0.532999260552136
1187,8731,8353.67,0,8686,8686,2428,0.5330562849834514,0.5330271906554471,0.533005269780921
1188,8630,8357.75,0,8649,8649,2502,0.5330671595777169,0.5330414811655129,0.5330052327086544
1189,8616,8341.76,0,8585,8585,2630,0.5330858340146266,0.5330576619802625,0.5330270864326592
1190,8715,8337.33,0,8618,8618,2564,0.5331067089651207,0.5330734250454521,0.5330509121441112
1191,8701,8345.18,0,8645,8645,2510,0.5331224198894633,0.533084942501668,0.5330557428755945
1192,8576,8353.39,0,8612,8612,2576,0.5331311972684893,0.533098515039663,0.5330697008466453
1193,8653,8349.38,0,8595,8595,2610,0.5331361752943345,0.5330945864356336,0.5330709457263278
1194,8747,8346.01,0,8547,8547,2706,0.5331255741738015,0.5331017953149642,0.5330815310115024
1195,8581,8358.83,0,8625,8625,2550,0.5331372162035778,0.5331165310026869,0.5330880980194481
1196,8702,8348.42,0,8649,8649,2502,0.5331490608498919,0.5331214466256017,0.533097318877559
1197,8643,8350.13,0,8619,8619,2562,0.5331604419558027,0.5331330637896408,0.5331082994073943
1198,8695,8352.38,0,8622,8622,2556,0.5331793418137302,0.5331509533684591,0.5331219219986175
1199,8726,8347.38,0,8634,8634,2532,0.5331882420698211,0.5331673821548824,0.5331430533404218
1200,8600,8350.53,0,8603,8603,2594,0.5332048740173548,0.5331825817666564,0.5331581736113048
1201,8718,8355.31,0,8607,8607,2586,0.5332183822638328,0.5331949674519076,0.5331728264340577
1202,8730,8353.41,0,8601,8601,2598,0.5332305422868489,0.5332048622021062,0.533178395496285
1203,8714,8358.57,0,8648,8648,2504,0.5332501885439462,0.5332199950192608,0.533188591634124
1204,8607,8349.86,0,8604,8604,2592,0.5332713463528052,0.5332404631596593,0.533210241749224
1205,8627,8342.63,0,8670,8670,2460,0.5332847546777895,0.5332543180782249,0.5332151046997865
1206,8733,8360.22,0,8628,8628,2544,0.5332977003277444,0.5332727263918124,0.5332426431497639
1207,8579,8354.12,0,8626,8626,2548,0.5333016026419651,0.5332802163320199,0.5332410898810341
1208,8607,8344.14,0,8586,8586,2628,0.5333175910425486,0.5332889229238976,0.5332461351137072
1209,8618,8351.52,0,8606,8606,2588,0.5333241066603398,0.5332906182310269,0.5332540278821271
1210,8629,8352.51,0,8643,8643,2514,0.5333262214917219,0.533292084651987,0.5332660781398232
1211,8708,8346.27,0,8584,8584,2632,0.5333454398071386,0.533304578264844,0.5332647299817701
1212,8675,8343.81,0,8655,8655,2490,0.5333613393447645,0.5333187013976266,0.5332679859733273
1213,8633,8349.07,0,8590,8590,2620,0.5333647320337687,0.5333291161857014,0.5333027666765636
1214,8574,8338.94,0,8544,8544,2712,0.5333759951693675,0.533343464972445,0.5333182376067366
1215,8591,8328.46,0,8577,8577,2646,0.533384616595316,0.533356023881474,0.5333279995243292
1216,8581,8345.55,0,8612,8612,2576,0.5333906028236348,0.5333616295288659,0.5333327217598289
1217,8623,8335.51,0,8572,8572,2656,0.5334098918490933,0.5333801785026833,0.5333463840723369
1218,8632,8318.26,0,8600,8600,2600,0.5334295853487598,0.5333939236935656,0.5333578433617292
1219,8556,8335.47,0,8662,8662,2476,0.5334525147941886,0.5334152177512835,0.5333801779660279
1220,8685,8345.95,0,8613,8613,2574,0.5334529832137488,0.5334196440895005,0.5333887606614879
1221,8681,8348.74,0,8685,8685,2430,0.5334612817815505,0.533419767056385,0.5333864530393085
1222,8617,8342.81,0,8497,8497,2806,0.5334667412603463,0.533439870582574,0.5333891481845177
1223,8560,8330.9,0,8604,8604,2592,0.5334834846573753,0.5334506876470241,0.5334057378046027
1224,8609,8327.99,0,8599,8599,2602,0.5334965118423765,0.533459067582376,0.5334259892154629
1225,8745,8340.74,0,8624,8624,2552,0.533516022247026,0.5334700117861021,0.5334232251249509
1226,8579,8346.24,0,8644,8644,2512,0.5335084209746416,0.5334790663898891,0.533429997655966
1227,8684,8336.05,0,8604,8604,2592,0.5335242100414396,0.5334828007487874,0.5334432530343726
1228,8599,8329.26,0,8643,8643,2514,0.5335410548463523,0.5334948430820128,0.5334491331022528
1229,8646,8337.91,0,8637,8637,2526,0.5335589528144086,0.5335309059789166,0.5334766146704529
1230,8581,8338.81,0,8591,8591,2618,0.5335671046261494,0.533544083789712,0.5334742525515966
1231,8708,8331.81,0,8602,8602,2596,0.5335830105566948,0.5335591993068068,0.5335398585996672
1232,8602,8346.98,0,8608,8608,2584,0.5335866023534099,0.5335695258816014,0.5335426230547244
1233,8599,8334.94,0,8671,8671,2458,0.5336041899848093,0.5335822461585916,0.5335652007578989
1234,8683,8331.51,0,8624,8624,2552,0.5336176596564408,0.533595126633908,0.5335780562927377
1235,8627,8332.79,0,8613,8613,2574,0.533636269009289,0.5336115304811012,0.5335827186874709
1236,8567,8339.07,0,8608,8608,2584,0.5336346488327086,0.5336153003463561,0.533594894612637
1237,8665,8343.2,0,8592,8592,2616,0.5336517114002022,0.5336229762122545,0.5335898737395208
1238,8651,8336.75,0,8577,8577,2646,0.5336668155579841,0.533643540026234,0.5336194020404547
1239,8585,8344.99,0,8605,8605,2590,0.5336836102965136,0.5336536523983467,0.5336270172008712
1240,8570,8338.63,0,8617,8617,2566,0.533693095336931,0.5336599507951134,0.5336260522867249
1241,8617,8333.03,0,8574,8574,2652,0.533698498674344,0.5336684113788105,0.5336385723494801
1242,8622,8344.82,0,8616,8616,2568,0.5337105226803326,0.533684582626023,0.5336553492754534
1243,8641,8335.62,0,8609,8609,2582,0.5337285103531507,0.5336996466612306,0.5336708171578708
1244,8643,8341.43,0,8596,8596,2608,0.5337473231575959,0.5337153078021817,0.5336886087678732
1245,8629,8348.96,0,8644,8644,2512,0.5337614123835295,0.5337275667036167,0.5337031717871458
1246,8570,8334.67,0,8600,8600,2600,0.5337846450833409,0.5337456999403566,0.5337153666407033
1247,8619,8341.69,0,8578,8578,2644,0.5338010247549722,0.533750100107008,0.5337288199130305
1248,8562,8339.41,0,8625,8625,2550,0.533805460104394,0.5337606310460381,0.533738420827039
1249,8637,8338.85,0,8604,8604,2592,0.5338018075491759,0.5337729930887825,0.5337420520999469
1250,8660,8343.21,0,8588,8588,2624,0.5338170718077319,0.5337938984272443,0.5337463150160361
1251,8679,8340.79,0,8582,8582,2636,0.5338331609350611,0.5338106939582471,0.5337781718309715
1252,8625,8338.71,0,8591,8591,2618,0.5338464665133292,0.5338219808875497,0.533794703450687
1253,8739,8350.76,0,8646,8646,2508,0.5338552994055387,0.5338336059325736,0.5338084530353481
1254,8623,8333.89,0,8622,8622,2556,0.5338694133619695,0.5338447020000807,0.5338139202890723
1255,8637,8356.82,0,8576,8576,2648,0.5338835048439473,0.5338514397240932,0.5338102784465506
1256,8646,8341.3,0,8616,8616,2568,0.5339024376833698,0.5338581709571535,0.533816581423666
1257,8601,8345.14,0,8621,8621,2558,0.5339050702827792,0.5338714143358109,0.5338304811989023
1258,8733,8335.89,0,8591,8591,2618,0.5339231113864281,0.5338870372552076,0.5338405585050792
1259,8596,8342.96,0,8602,8602,2596,0.5339362716555699,0.5339159810300161,0.5338666531648988
1260,8742,8343.94,0,8633,8633,2534,0.5339506758389015,0.5339276756883921,0.5339087270720477
1261,8666,8339.06,0,8591,8591,2618,0.5339595807941792,0.5339360596540095,0.533908186881746
1262,8625,8346.18,0,8614,8614,2572,0.5339749960327532,0.5339524595456588,0.5339286939486965
1263,8677,8354.89,0,8662,8662,2476,0.5339979575905626,0.5339690290647985,0.5339397051797118
1264,8694,8347.87,0,8625,8625,2550,0.5340030216876482,0.5339800354281321,0.5339504888703973
1265,8640,8341.3,0,8599,8599,2602,0.5340156365349681,0.5339904029065916,0.5339541167054263
1266,8724,8360.25,0,8617,8617,2566,0.5340217276826756,0.533998320344642,0.5339789285703795
1267,8785,8354.91,0,8607,8607,2586,0.5340322115392678,0.53401277426431,0.5339881883755369
1268,8670,8347.02,0,8630,8630,2540,0.5340447735620064,0.534022666212538,0.5339913589882483
1269,8584,8339.0,0,8614,8614,2572,0.5340575251060125,0.5340359751681758,0.5340060363267989
1270,8667,8348.41,0,8574,8574,2652,0.5340710931418621,0.5340456973561867,0.5340267556094298
1271,8568,8346.22,0,8649,8649,2502,0.5340789975223937,0.5340551305006371,0.5340227832779968
1272,8682,8352.26,0,8606,8606,2588,0.5340935714276766,0.5340635778548705,0.5340346868027027
1273,8636,8337.28,0,8619,8619,2562,0.5341112521563649,0.5340799968619516,0.5340497013429344
1274,8590,8335.81,0,8521,8521,2758,0.5341170216092817,0.5340805474768322,0.5340496815419417
1275,8538,8342.62,0,8611,8611,2578,0.5341256984962645,0.5340924423245822,0.5340611193605749
1276,8719,8342.58,0,8663,8663,2474,0.5341387330836286,0.5340982424500538,0.5340708740123487
1277,8605,8338.26,0,8593,8593,2614,0.5341550751731132,0.534114998930912,0.5340851892618633
1278,8671,8350.5,0,8634,8634,2532,0.5341433345013444,0.5341161210890852,0.5340890905682478
1279,8594,8335.88,0,8678,8678,2444,0.5341565324295587,0.534133171767012,0.5341087686071239
1280,8580,8346.2,0,8629,8629,2542,0.5341680496986796,0.534141231535537,0.5341174180691005
1281,8601,8344.26,0,8660,8660,2480,0.5341870134135509,0.5341507923474834,0.5341231512099399
1282,8599,8334.82,0,8640,8640,2520,0.5341951740401099,0.5341660523684562,0.5341410992229386
1283,8625,8336.09,0,8698,8698,2404,0.5342055991957615,0.5341747964147129,0.534146597968536
1284,8614,8341.0,0,8564,8564,2672,0.5342162149862334,0.5341870103864779,0.5341582939780769
1285,8525,8343.75,0,8538,8538,2724,0.5342332219634339,0.5342018469875144,0.5341676980991051
1286,8608,8350.07,0,8615,8615,2570,0.534245452108291,0.5342062592142336,0.5341729568204847
1287,8611,8331.28,0,8634,8634,2532,0.5342642673878372,0.5342095047401112,0.5341751116922742
1288,8655,8346.18,0,8651,8651,2498,0.5342531517452918,0.5342146259458741,0.5341836560039165
1289,8700,8341.87,0,8643,8643,2514,0.5342680167649568,0.5342396836582883,0.5341907446558609
1290,8648,8329.84,0,8556,8556,2688,0.534285123648734,0.5342382074238244,0.5341961751313946
1291,8585,8335.43,0,8651,8651,2498,0.5342933572320895,0.5342521824897172,0.5342005685007152
1292,8602,8331.71,0,8627,8627,2546,0.5342999334329167,0.5342671864573201,0.5342111225002909
1293,8755,8332.87,0,8649,8649,2502,0.5343101970654236,0.5342761750754103,0.534228439113333
1294,8663,8326.58,0,8672,8672,2456,0.5343231132704817,0.5343005589321382,0.5342412131885816
1295,8571,8324.23,0,8661,8661,2478,0.5343349840182199,0.5343034470763516,0.5342474041913613
1296,8693,8324.81,0,8556,8556,2688,0.5343505255041999,0.5343130714686533,0.5342650626706951
1297,8607,8327.52,0,8645,8645,2510,0.5343611281085938,0.5343358755833411,0.5342720449159505
1298,8632,8328.08,0,8633,8633,2534,0.5343696680757578,0.5343416315417046,0.5343127805750876
1299,8604,8343.55,0,8611,8611,2578,0.5343769680611786,0.5343534883245412,0.5343328017012228
1300,8664,8326.54,0,8643,8643,2514,0.5343856870415388,0.5343602700413252,0.5343335862774351
1301,8541,8321.96,0,8641,8641,2518,0.5343874511956006,0.5343691768521989,0.5343462109166693
1302,8766,8323.74,0,8504,8504,2792,0.5344028808503503,0.5343823601772869,0.5343618762247837
1303,8632,8331.72,0,8629,8629,2542,0.5344209368466715,0.5343892590744382,0.5343577443795396
1304,8641,8340.06,0,8660,8660,2480,0.534437335647257,0.5344008567220909,0.5343674698181655
1305,8602,8328.1,0,8632,8632,2536,0.5344533022658274,0.5344181925648033,0.5343712778628552
1306,8563,8335.87,0,8635,8635,2530,0.5344621261949011,0.5344287822451959,0.5343832152312803
1307,8608,8329.28,0,8632,8632,2536,0.5344808945726377,0.5344563309743174,0.534407530967164
1308,8585,8332.25,0,8633,8633,2534,0.5345014618867701,0.534467837881854,0.5344226714899386
1309,8598,8334.56,0,8595,8595,2610,0.5344923724996044,0.5344733818701276,0.5344554423300908
1310,8588,8331.28,0,8591,8591,2618,0.5344997203963843,0.5344806672043814,0.5344549108248976
1311,8634,8315.6,0,8661,8661,2478,0.5345143508253264,0.5344958834980096,0.5344720066518847
1312,8604,8326.02,0,8651,8651,2498,0.5345263271266398,0.5345033977081921,0.5344736902840082
1313,8578,8330.03,0,8616,8616,2568,0.5345342392927108,0.5345122497910286,0.5344782034880569
1314,8611,8334.41,0,8622,8622,2556,0.5345484058111635,0.5345178096757043,0.534489380496985
1315,8587,8334.68,0,8690,8690,2420,0.5345637627272566,0.5345324445058488,0.5344896331738437
1316,8550,8335.95,0,8618,8618,2564,0.5345716284452647,0.5345317721837325,0.5344874634528153
1317,8625,8340.99,0,8610,8610,2580,0.534584322580489,0.5345499036366378,0.5345147425053184
1318,8641,8331.2,0,8644,8644,2512,0.5345933699550873,0.5345547953901572,0.5345286793153997
1319,8607,8326.03,0,8555,8555,2690,0.5346062297617321,0.5345693034813848,0.5345315193401318
1320,8792,8335.47,0,8670,8670,2460,0.5346210823321466,0.5345785437143658,0.5345466296898624
1321,8661,8330.87,0,8640,8640,2520,0.5346381242153199,0.5345901948861979,0.5345490496975488
1322,8570,8329.65,0,8626,8626,2548,0.5346380622069845,0.5345991522014915,0.5345538770768512
1323,8572,8327.71,0,8615,8615,2570,0.534652857080906,0.534614074839667,0.5345641178842006
1324,8650,8328.0,0,8592,8592,2616,0.534670839477195,0.5346359684230587,0.5345735407701644
1325,8581,8326.82,0,8641,8641,2518,0.5346879928923273,0.5346562673652456,0.5346346693095919
1326,8692,8348.09,0,8686,8686,2428,0.5346796806361317,0.5346614901644053,0.5346388166758611
1327,8617,8329.33,0,8638,8638,2524,0.5346996038379995,0.5346691951217949,0.5346485623514793
1328,8632,8326.27,0,8647,8647,2506,0.5347224972388332,0.5346886971973105,0.5346622936025336
1329,8591,8347.58,0,8596,8596,2608,0.5347149772357529,0.5346957065710527,0.534672606556263
1330,8654,8330.52,0,8711,8711,2378,0.5347240445899942,0.5347003867613619,0.5346741167058301
1331,8604,8337.17,0,8658,8658,2484,0.5347338965760018,0.5347072870318484,0.534683207928822
1332,8588,8333.3,0,8580,8580,2640,0.5347389478948684,0.5347183227226264,0.534691687275886
1333,8616,8345.93,0,8548,8548,2704,0.5347527591865949,0.5347296168502674,0.5347097185059783
1334,8645,8334.9,0,8616,8616,2568,0.5347687400318979,0.5347424570960939,0.5347173688391903
1335,8608,8333.61,0,8609,8609,2582,0.5347771363174767,0.5347456363190686,0.5347232170427885
1336,8622,8338.44,0,8635,8635,2530,0.5347890987185558,0.5347576421618858,0.5347318399123304
1337,8664,8341.27,0,8625,8625,2550,0.5347873352357657,0.5347626926173069,0.5347348872248565
1338,8616,8338.65,0,8662,8662,2476,0.5347958973406086,0.534766343915552,0.5347424959075444
1339,8657,8345.89,0,8660,8660,2480,0.5348052401469526,0.5347717155847556,0.5347395796138923
